category,supplier_id,pos,spend,on_time_rate,defects_ppm,geo
Electronics,SUP-0047,17,163867.58,1.0,41.0,0.20705882352941177
Electronics,SUP-0048,21,133155.87,1.0,52.666666666666664,0.30428571428571427
Electronics,SUP-0049,20,207635.53,1.0,82.75,0.264
Electronics,SUP-0050,19,286895.91000000003,1.0,43.05263157894737,0.3726315789473684
Electronics,SUP-0051,21,241572.41,1.0,69.19047619047619,0.2876190476190476
Electronics,SUP-0052,14,105471.97,1.0,60.214285714285715,0.37642857142857145
Electronics,SUP-0053,22,161139.57,0.9545454545454546,54.5,0.28136363636363637
Electronics,SUP-0054,20,152786.46,1.0,56.55,0.3225
Electronics,SUP-0055,21,206381.48,0.9047619047619048,83.85714285714286,0.28095238095238095
Electronics,SUP-0056,14,121359.40999999999,0.9285714285714286,42.642857142857146,0.3885714285714286
Electronics,SUP-0057,21,200295.8,1.0,72.9047619047619,0.2995238095238095
Electronics,SUP-0058,30,257495.43,1.0,50.2,0.33233333333333337
Electronics,SUP-0059,21,187424.31,1.0,61.19047619047619,0.28428571428571425
Electronics,SUP-0060,28,314477.45,0.9642857142857143,49.964285714285715,0.2857142857142857
Electronics,SUP-0061,19,145143.34,1.0,77.63157894736842,0.3631578947368421
Electronics,SUP-0062,17,197185.32,1.0,37.11764705882353,0.27058823529411763
Electronics,SUP-0063,19,199217.05000000002,1.0,56.473684210526315,0.29947368421052634
Electronics,SUP-0064,21,191469.54,1.0,54.61904761904762,0.2876190476190476
Electronics,SUP-0065,17,141528.6,1.0,73.94117647058823,0.2923529411764706
Electronics,SUP-0066,23,137764.82,0.9565217391304348,55.869565217391305,0.35347826086956524
Electronics,SUP-0067,13,56740.18,1.0,48.76923076923077,0.29923076923076924
Electronics,SUP-0068,31,348669.54,0.967741935483871,41.41935483870968,0.2948387096774194
Electronics,SUP-0069,20,294696.14,1.0,68.25,0.311
Electronics,SUP-0070,19,146417.53,0.6842105263157895,118.89473684210526,0.29157894736842105
Electronics,SUP-0071,33,313488.78,1.0,46.60606060606061,0.3278787878787879
Electronics,SUP-0072,20,109812.14,1.0,44.5,0.282
Electronics,SUP-0073,25,271777.95,0.96,55.44,0.2856
Electronics,SUP-0074,21,296353.27,1.0,45.714285714285715,0.29904761904761906
Electronics,SUP-0075,19,205502.38,1.0,66.15789473684211,0.3036842105263158
Electronics,SUP-0076,21,203343.54,0.9523809523809523,38.285714285714285,0.28047619047619043
Electronics,SUP-0077,17,221610.16,1.0,43.8235294117647,0.2335294117647059
Electronics,SUP-0078,20,159664.7,1.0,51.35,0.374
Electronics,SUP-0079,12,105381.07,1.0,60.583333333333336,0.23166666666666666
Electronics,SUP-0080,23,362677.93,1.0,71.91304347826087,0.3695652173913043
Electronics,SUP-0081,21,179134.76,1.0,51.095238095238095,0.3080952380952381
Electronics,SUP-0082,17,193640.83,1.0,45.05882352941177,0.25
Electronics,SUP-0083,17,244143.11000000002,0.9411764705882353,40.23529411764706,0.3270588235294118
Electronics,SUP-0084,16,137755.32,1.0,29.5,0.239375
Electronics,SUP-0085,13,106322.64,1.0,32.07692307692308,0.2469230769230769
Electronics,SUP-0086,17,135255.03,1.0,54.76470588235294,0.2976470588235294
Electronics,SUP-0087,20,221168.12,1.0,56.1,0.27349999999999997
Electronics,SUP-0088,20,192020.13,1.0,48.55,0.363
Electronics,SUP-0089,15,99236.22,1.0,74.06666666666666,0.35
Electronics,SUP-0090,22,212982.85,0.9090909090909091,38.36363636363637,0.3245454545454545
Electronics,SUP-0091,17,257623.83000000002,1.0,41.529411764705884,0.38294117647058823
Electronics,SUP-0092,17,124842.02,1.0,47.294117647058826,0.2676470588235294
Electronics,SUP-0093,21,191756.69,0.9523809523809523,47.476190476190474,0.30047619047619045
Electronics,SUP-0094,22,110208.27,0.9545454545454546,65.63636363636364,0.305
Electronics,SUP-0095,24,179953.16,1.0,55.416666666666664,0.2995833333333333
Electronics,SUP-0096,21,164161.34,0.5238095238095238,98.95238095238095,0.3080952380952381
Electronics,SUP-0097,13,126948.06999999999,1.0,48.38461538461539,0.35307692307692307
Electronics,SUP-0098,18,137070.28,1.0,43.888888888888886,0.3027777777777778
Electronics,SUP-0099,24,220364.96,1.0,56.916666666666664,0.3529166666666667
Electronics,SUP-0100,9,72641.51,1.0,42.22222222222222,0.26666666666666666
Electronics,SUP-0101,15,146275.33000000002,1.0,50.93333333333333,0.31933333333333336
Electronics,SUP-0102,27,243941.57,0.9629629629629629,47.370370370370374,0.26962962962962966
Electronics,SUP-0103,18,137643.73,0.9444444444444444,38.05555555555556,0.3116666666666667
Electronics,SUP-0104,17,216716.26,1.0,61.705882352941174,0.33235294117647063
Electronics,SUP-0105,29,160368.18,1.0,56.96551724137931,0.3058620689655172
Electronics,SUP-0106,19,155213.7,1.0,41.578947368421055,0.26684210526315794
Electronics,SUP-0107,18,164513.12,0.9444444444444444,51.05555555555556,0.3383333333333333
Electronics,SUP-0108,11,253678.5,1.0,59.09090909090909,0.24545454545454548
Electronics,SUP-0109,19,182541.5,1.0,42.63157894736842,0.27578947368421053
Electronics,SUP-0110,16,214349.44999999998,1.0,57.5,0.3375
Electronics,SUP-0111,20,108007.17,0.85,56.9,0.29
Electronics,SUP-0112,21,201592.72,0.9523809523809523,92.66666666666667,0.3466666666666667
Electronics,SUP-0113,23,219537.13,0.9565217391304348,56.08695652173913,0.26956521739130435
Electronics,SUP-0114,21,190666.61000000002,1.0,61.476190476190474,0.3104761904761905
Electronics,SUP-0115,20,209547.73,1.0,45.95,0.2915
Electronics,SUP-0116,18,170303.52000000002,1.0,46.611111111111114,0.29666666666666663
Electronics,SUP-0117,18,125706.65000000001,1.0,56.166666666666664,0.36000000000000004
Electronics,SUP-0118,17,166185.86000000002,0.9411764705882353,77.47058823529412,0.2994117647058823
Electronics,SUP-0119,23,268377.1,1.0,45.52173913043478,0.2643478260869565
Electronics,SUP-0120,16,207370.72,0.9375,45.0625,0.31062500000000004
Electronics,SUP-0121,26,299599.36,0.9615384615384616,42.38461538461539,0.2526923076923077
Electronics,SUP-0122,15,209300.92,1.0,64.6,0.28200000000000003
Electronics,SUP-0123,20,222997.7,0.9,70.85,0.29700000000000004
Electronics,SUP-0124,16,132812.22,1.0,48.5625,0.2975
Electronics,SUP-0125,16,240597.46,1.0,53.75,0.255
Electronics,SUP-0126,21,188564.27,0.9523809523809523,34.333333333333336,0.2980952380952381
Electronics,SUP-0127,14,131315.88999999998,1.0,43.142857142857146,0.32642857142857146
Electronics,SUP-0128,13,80398.83,1.0,46.46153846153846,0.28692307692307695
Electronics,SUP-0129,17,182652.0,1.0,55.35294117647059,0.4105882352941177
Electronics,SUP-0130,17,105097.91,1.0,52.411764705882355,0.32941176470588235
Electronics,SUP-0131,23,176920.79,1.0,46.869565217391305,0.31521739130434784
Electronics,SUP-0132,20,139579.7,1.0,62.45,0.3265
Electronics,SUP-0133,18,169546.05,1.0,51.833333333333336,0.33111111111111113
Electronics,SUP-0134,14,162254.18,1.0,64.78571428571429,0.24
Electronics,SUP-0135,27,222314.59,0.9259259259259259,64.07407407407408,0.2885185185185185
Electronics,SUP-0136,25,347622.93,1.0,59.92,0.276
Electronics,SUP-0137,25,307484.78,0.92,58.76,0.33399999999999996
Electronics,SUP-0138,25,195647.04,1.0,46.28,0.3212
Electronics,SUP-0139,26,257986.46,0.9615384615384616,44.0,0.33076923076923076
Electronics,SUP-0140,24,321050.09,0.9166666666666666,67.125,0.2704166666666667
Electronics,SUP-0141,23,170287.38,1.0,48.34782608695652,0.2995652173913043
Electronics,SUP-0142,25,165086.69,1.0,52.04,0.2736
Electronics,SUP-0143,19,110471.16,1.0,36.36842105263158,0.3163157894736842
Electronics,SUP-0144,19,239736.28,1.0,52.1578947368421,0.3042105263157895
Electronics,SUP-0145,14,187395.89,0.9285714285714286,70.85714285714286,0.26785714285714285
Electronics,SUP-0146,19,211127.16999999998,1.0,56.73684210526316,0.2931578947368421
Electronics,SUP-0147,20,138718.05,1.0,63.65,0.3415
Electronics,SUP-0148,14,121163.64,1.0,58.214285714285715,0.2692857142857143
Electronics,SUP-0149,20,103134.58,1.0,37.85,0.28300000000000003
Electronics,SUP-0150,21,140362.13999999998,1.0,50.285714285714285,0.30142857142857143
Electronics,SUP-0151,23,172408.55,1.0,43.21739130434783,0.2569565217391304
Electronics,SUP-0152,18,105600.12,1.0,43.27777777777778,0.29444444444444445
Electronics,SUP-0153,24,241402.76,1.0,57.958333333333336,0.2383333333333333
Electronics,SUP-0154,26,341045.38,1.0,54.57692307692308,0.29346153846153844
Electronics,SUP-0155,19,246295.31,0.9473684210526315,40.1578947368421,0.3036842105263158
Electronics,SUP-0156,16,161486.35,1.0,37.8125,0.31875
Electronics,SUP-0157,16,275844.58,1.0,31.625,0.285
Electronics,SUP-0158,21,150192.03,1.0,67.38095238095238,0.29904761904761906
Electronics,SUP-0159,18,190944.91,1.0,41.72222222222222,0.3416666666666667
Electronics,SUP-0160,20,183882.93,0.95,40.5,0.3045
Electronics,SUP-0161,20,158258.02000000002,1.0,44.05,0.28650000000000003
Electronics,SUP-0162,33,220841.29,0.9696969696969697,51.36363636363637,0.3296969696969697
Electronics,SUP-0163,16,96048.01999999999,1.0,42.9375,0.308125
Electronics,SUP-0164,27,207462.37,0.9629629629629629,56.0,0.3362962962962963
Electronics,SUP-0165,19,162545.97,1.0,50.68421052631579,0.28736842105263155
Electronics,SUP-0166,18,105286.86,0.9444444444444444,51.166666666666664,0.265
Electronics,SUP-0167,11,93797.88,1.0,74.9090909090909,0.18
Electronics,SUP-0168,15,205205.98,1.0,51.333333333333336,0.31933333333333336
Electronics,SUP-0169,17,122409.72,1.0,45.8235294117647,0.3417647058823529
Electronics,SUP-0170,19,207965.96,1.0,56.05263157894737,0.33789473684210525
Electronics,SUP-0171,18,132271.53,0.8888888888888888,77.5,0.36444444444444446
Electronics,SUP-0172,27,200412.94,1.0,40.2962962962963,0.27999999999999997
Electronics,SUP-0173,19,148440.76,1.0,49.89473684210526,0.3357894736842105
Electronics,SUP-0174,16,164635.18,1.0,33.0,0.305625
Electronics,SUP-0175,12,98960.24,1.0,74.66666666666667,0.3833333333333333
Electronics,SUP-0176,19,165085.8,1.0,59.473684210526315,0.308421052631579
Electronics,SUP-0177,14,153497.13,1.0,42.357142857142854,0.3307142857142857
Electronics,SUP-0178,22,124566.34,0.9545454545454546,64.0909090909091,0.2918181818181818
Electronics,SUP-0179,23,212006.72999999998,0.9130434782608695,73.78260869565217,0.3269565217391304
Electronics,SUP-0180,13,110763.97,1.0,46.84615384615385,0.3392307692307692
Electronics,SUP-0181,29,239992.6,1.0,47.58620689655172,0.3082758620689655
Electronics,SUP-0182,18,153470.28,1.0,43.22222222222222,0.30333333333333334
Electronics,SUP-0183,22,130853.74,0.9545454545454546,42.31818181818182,0.3390909090909091
Electronics,SUP-0184,7,64672.43,1.0,28.857142857142858,0.37857142857142856
Electronics,SUP-0185,9,51214.43,0.8888888888888888,93.11111111111111,0.26
Electronics,SUP-0186,17,205159.1,1.0,62.94117647058823,0.2741176470588235
Electronics,SUP-0187,24,161554.25,1.0,45.291666666666664,0.25333333333333335
Electronics,SUP-0188,16,159689.68,1.0,52.375,0.29375
Electronics,SUP-0189,19,217820.56,1.0,54.578947368421055,0.2768421052631579
Electronics,SUP-0190,23,204879.56,1.0,38.73913043478261,0.3704347826086956
Electronics,SUP-0191,23,135044.55,0.9565217391304348,54.608695652173914,0.28478260869565214
Electronics,SUP-0192,12,126578.37,0.9166666666666666,51.833333333333336,0.31916666666666665
Electronics,SUP-0193,22,165902.02,1.0,49.04545454545455,0.2959090909090909
Electronics,SUP-0194,17,133625.28,0.9411764705882353,40.76470588235294,0.23470588235294118
Electronics,SUP-0195,13,119222.22,1.0,72.3076923076923,0.3569230769230769
Electronics,SUP-0196,20,119570.70999999999,1.0,47.6,0.28850000000000003
Electronics,SUP-0197,19,271215.61,1.0,47.36842105263158,0.28210526315789475
Electronics,SUP-0198,19,234223.26,0.9473684210526315,46.68421052631579,0.3173684210526316
Electronics,SUP-0199,23,231674.54,0.9565217391304348,42.21739130434783,0.3008695652173913
Electronics,SUP-0200,10,179937.7,0.9,58.1,0.383
Electronics,SUP-0201,18,159668.56,0.9444444444444444,55.77777777777778,0.3038888888888889
Electronics,SUP-0202,17,161998.96,1.0,82.47058823529412,0.32823529411764707
Electronics,SUP-0203,17,131301.71,1.0,55.64705882352941,0.3064705882352941
Electronics,SUP-0204,25,270605.48,1.0,60.76,0.3372
Electronics,SUP-0205,21,228023.18,0.9523809523809523,62.095238095238095,0.3276190476190476
Electronics,SUP-0206,27,355593.79000000004,0.9629629629629629,72.77777777777777,0.3222222222222222
Electronics,SUP-0207,14,137715.64,1.0,65.71428571428571,0.3321428571428572
Electronics,SUP-0208,19,216182.15,0.9473684210526315,69.0,0.24947368421052632
Electronics,SUP-0209,14,144467.91999999998,0.9285714285714286,51.92857142857143,0.3271428571428571
Electronics,SUP-0210,17,157449.34,1.0,50.94117647058823,0.28764705882352937
Electronics,SUP-0211,24,205827.61000000002,1.0,52.541666666666664,0.32916666666666666
Electronics,SUP-0212,11,166356.83000000002,1.0,37.36363636363637,0.3572727272727273
Electronics,SUP-0213,15,142589.14,1.0,55.6,0.272
Electronics,SUP-0214,26,192667.66,1.0,40.11538461538461,0.3330769230769231
Electronics,SUP-0215,23,184825.39,0.9565217391304348,50.130434782608695,0.31565217391304345
Electronics,SUP-0216,18,164325.72,1.0,58.5,0.3277777777777778
Electronics,SUP-0217,20,119294.89,1.0,48.9,0.3145
Electronics,SUP-0218,7,59859.08,1.0,80.28571428571429,0.33999999999999997
Electronics,SUP-0219,29,163156.88999999998,0.9655172413793104,58.58620689655172,0.296551724137931
Electronics,SUP-0220,26,242135.9,1.0,51.07692307692308,0.3261538461538462
Electronics,SUP-0221,13,119940.29000000001,0.9230769230769231,43.53846153846154,0.31
Electronics,SUP-0222,32,189301.88,0.96875,88.8125,0.29625
Electronics,SUP-0223,26,215040.01,1.0,44.61538461538461,0.315
Electronics,SUP-0224,22,120425.23,1.0,44.13636363636363,0.3190909090909091
Electronics,SUP-0225,17,114413.54000000001,0.9411764705882353,48.705882352941174,0.3411764705882353
Electronics,SUP-0226,22,168598.9,0.9090909090909091,55.59090909090909,0.33409090909090905
Electronics,SUP-0227,19,192957.21,1.0,42.36842105263158,0.29473684210526313
Electronics,SUP-0228,13,144205.86000000002,1.0,40.46153846153846,0.37461538461538463
Electronics,SUP-0229,20,228335.37,0.95,53.2,0.28850000000000003
Electronics,SUP-0230,20,112934.95,1.0,45.7,0.2975
Electronics,SUP-0231,21,204742.23,0.9523809523809523,37.333333333333336,0.3166666666666667
Electronics,SUP-0232,18,138323.71,0.9444444444444444,72.88888888888889,0.3516666666666667
Electronics,SUP-0233,20,144461.5,1.0,46.1,0.294
Electronics,SUP-0234,16,145980.69999999998,1.0,61.8125,0.301875
Electronics,SUP-0235,17,187444.04,1.0,49.94117647058823,0.3452941176470588
Electronics,SUP-0236,22,173826.53,1.0,59.86363636363637,0.32681818181818184
Electronics,SUP-0237,12,114338.18000000001,0.9166666666666666,41.833333333333336,0.2758333333333333
Electronics,SUP-0238,23,376329.0,0.9565217391304348,48.73913043478261,0.2608695652173913
Electronics,SUP-0239,24,243349.71,0.9583333333333334,52.833333333333336,0.30125
Electronics,SUP-0240,21,138584.93,1.0,64.61904761904762,0.32999999999999996
Electronics,SUP-0241,24,123571.58,0.9583333333333334,64.45833333333333,0.3466666666666667
Electronics,SUP-0242,22,213667.18,0.9545454545454546,31.5,0.26545454545454544
Electronics,SUP-0243,13,109739.52,1.0,52.30769230769231,0.31461538461538463
Electronics,SUP-0244,19,158290.33,1.0,67.0,0.32052631578947366
Electronics,SUP-0245,23,253188.49,1.0,43.82608695652174,0.27869565217391307
Electronics,SUP-0246,12,142674.56,1.0,63.666666666666664,0.2541666666666667
Electronics,SUP-0247,18,132208.83,0.9444444444444444,48.55555555555556,0.31555555555555553
Electronics,SUP-0248,17,211456.49,1.0,45.35294117647059,0.30470588235294116
Electronics,SUP-0249,21,167958.16999999998,1.0,55.95238095238095,0.31142857142857144
Electronics,SUP-0250,21,280915.13,1.0,49.76190476190476,0.3038095238095238
Electronics,SUP-0251,28,285283.45,1.0,38.285714285714285,0.30892857142857144
Electronics,SUP-0252,19,151783.83,1.0,55.10526315789474,0.3163157894736842
Electronics,SUP-0253,20,104911.36,1.0,47.3,0.3415
Electronics,SUP-0254,16,206568.69,1.0,51.875,0.27625
Electronics,SUP-0255,21,189265.85,1.0,47.61904761904762,0.2957142857142857
Electronics,SUP-0256,12,159552.0,1.0,48.75,0.37000000000000005
Electronics,SUP-0257,25,253785.37,0.96,61.04,0.33159999999999995
Electronics,SUP-0258,15,199207.18,0.9333333333333333,73.0,0.354
Electronics,SUP-0259,22,199725.1,0.9545454545454546,35.31818181818182,0.26636363636363636
Electronics,SUP-0260,18,146091.89,1.0,44.44444444444444,0.24055555555555555
Electronics,SUP-0261,17,81197.17,0.9411764705882353,41.529411764705884,0.26823529411764707
Electronics,SUP-0262,17,167629.48,1.0,53.94117647058823,0.27999999999999997
Electronics,SUP-0263,14,174168.73,1.0,57.285714285714285,0.26071428571428573
Electronics,SUP-0264,23,276313.82,0.9565217391304348,49.21739130434783,0.2956521739130435
Electronics,SUP-0265,18,254876.07,0.8888888888888888,47.166666666666664,0.305
Electronics,SUP-0266,17,131873.34,0.9411764705882353,45.294117647058826,0.2958823529411765
Electronics,SUP-0267,16,154707.83,1.0,54.375,0.2875
Electronics,SUP-0268,24,231812.15,1.0,48.041666666666664,0.3075
Electronics,SUP-0269,18,144598.87,1.0,54.111111111111114,0.29
Electronics,SUP-0270,14,97904.57,1.0,50.357142857142854,0.27714285714285714
Electronics,SUP-0271,17,99636.88,1.0,55.411764705882355,0.30411764705882355
Electronics,SUP-0272,26,197063.34,1.0,43.65384615384615,0.335
Electronics,SUP-0273,20,224408.07,0.95,54.2,0.358
Electronics,SUP-0274,15,180020.69,1.0,58.266666666666666,0.35866666666666663
Electronics,SUP-0275,25,206473.76,1.0,46.68,0.304
Electronics,SUP-0276,18,220058.33,0.8333333333333334,61.77777777777778,0.2994444444444444
Electronics,SUP-0277,18,78420.28,0.9444444444444444,47.111111111111114,0.31555555555555553
Electronics,SUP-0278,23,222229.38,0.9565217391304348,56.91304347826087,0.3482608695652174
Electronics,SUP-0279,22,190798.37,1.0,42.63636363636363,0.32045454545454544
Electronics,SUP-0280,28,158478.5,0.9285714285714286,38.17857142857143,0.3378571428571428
Electronics,SUP-0281,27,284415.27,0.9629629629629629,45.44444444444444,0.3437037037037037
Electronics,SUP-0282,18,207283.3,1.0,41.55555555555556,0.3333333333333333
Electronics,SUP-0283,26,381310.42,1.0,47.53846153846154,0.3046153846153846
Electronics,SUP-0284,17,175776.7,1.0,55.411764705882355,0.30294117647058827
Electronics,SUP-0285,15,103224.47,0.9333333333333333,48.86666666666667,0.3346666666666667
Electronics,SUP-0286,18,207961.53,1.0,52.666666666666664,0.2822222222222222
Electronics,SUP-0287,20,307355.42,1.0,52.7,0.28900000000000003
Electronics,SUP-0288,26,134906.45,1.0,64.92307692307692,0.2946153846153846
Electronics,SUP-0289,15,168442.14,1.0,43.333333333333336,0.29333333333333333
Electronics,SUP-0290,23,188188.98,1.0,64.47826086956522,0.33260869565217394
Electronics,SUP-0291,16,159408.38,1.0,42.4375,0.30625
Electronics,SUP-0292,19,274838.18,1.0,49.421052631578945,0.2805263157894737
Electronics,SUP-0293,24,238411.65,1.0,58.208333333333336,0.33083333333333337
Electronics,SUP-0294,14,98157.3,0.7857142857142857,69.07142857142857,0.3257142857142857
Electronics,SUP-0295,20,142666.84,1.0,39.85,0.2915
Electronics,SUP-0296,14,147560.41,1.0,64.5,0.2864285714285714
Electronics,SUP-0297,24,255654.71,1.0,47.125,0.3145833333333333
Electronics,SUP-0298,20,243718.53,1.0,44.15,0.294
Electronics,SUP-0299,23,255466.16,0.9565217391304348,60.34782608695652,0.3334782608695652
Electronics,SUP-0300,21,260068.28,1.0,48.142857142857146,0.32333333333333336
Electronics,SUP-0301,21,110751.86,0.9047619047619048,42.333333333333336,0.2647619047619048
Electronics,SUP-0302,18,112590.63,1.0,47.333333333333336,0.31666666666666665
Electronics,SUP-0303,20,177186.71,1.0,33.8,0.3045
Electronics,SUP-0304,22,169349.83000000002,0.8636363636363636,81.04545454545455,0.32954545454545453
Electronics,SUP-0305,16,175853.91,1.0,59.0625,0.35375
Electronics,SUP-0306,13,102507.44,0.9230769230769231,52.92307692307692,0.2684615384615385
Electronics,SUP-0307,18,233170.05,1.0,66.77777777777777,0.31222222222222223
Electronics,SUP-0308,18,190327.0,1.0,47.666666666666664,0.3572222222222222
Electronics,SUP-0309,20,112097.94,0.95,38.0,0.321
Electronics,SUP-0310,15,156040.71,0.9333333333333333,53.46666666666667,0.312
Electronics,SUP-0311,17,148289.55,1.0,49.88235294117647,0.3141176470588235
Electronics,SUP-0312,16,155957.28,1.0,55.5,0.31125
Electronics,SUP-0313,19,165662.83,1.0,49.63157894736842,0.33631578947368423
Electronics,SUP-0314,22,292429.99,1.0,57.54545454545455,0.3186363636363636
Electronics,SUP-0315,22,199869.5,1.0,48.18181818181818,0.33045454545454545
Electronics,SUP-0316,28,225834.16,0.9642857142857143,61.892857142857146,0.325
Electronics,SUP-0317,26,281077.09,1.0,52.42307692307692,0.34923076923076923
Electronics,SUP-0318,27,177161.0,1.0,80.33333333333333,0.3251851851851852
Electronics,SUP-0319,16,156363.57,0.9375,57.5625,0.3275
Electronics,SUP-0320,13,124970.77,1.0,54.53846153846154,0.21
Electronics,SUP-0321,20,264868.08,1.0,58.45,0.296
Electronics,SUP-0322,21,285415.04,1.0,65.9047619047619,0.3190476190476191
Electronics,SUP-0323,19,184688.55,0.9473684210526315,39.421052631578945,0.36684210526315786
Electronics,SUP-0324,25,169354.53,0.92,50.24,0.3248
Electronics,SUP-0325,21,232681.96000000002,1.0,42.19047619047619,0.2542857142857143
Electronics,SUP-0326,20,200353.47999999998,1.0,70.85,0.2985
Electronics,SUP-0327,16,224548.2,1.0,45.4375,0.325625
Electronics,SUP-0328,16,271321.51,1.0,46.75,0.376875
Electronics,SUP-0329,25,227964.8,1.0,44.4,0.28600000000000003
Electronics,SUP-0330,12,162579.62,1.0,26.083333333333332,0.2758333333333333
Electronics,SUP-0331,19,198881.69999999998,1.0,41.36842105263158,0.3736842105263158
Electronics,SUP-0332,26,369426.76,0.3076923076923077,114.96153846153847,0.28423076923076923
Electronics,SUP-0333,12,90836.54,0.9166666666666666,48.25,0.3016666666666667
Electronics,SUP-0334,14,80641.83,1.0,70.35714285714286,0.29714285714285715
Electronics,SUP-0335,24,333582.69,0.9166666666666666,57.083333333333336,0.2866666666666667
Electronics,SUP-0336,17,221848.62,1.0,41.1764705882353,0.2988235294117647
Electronics,SUP-0337,22,114661.7,1.0,40.81818181818182,0.2813636363636363
Electronics,SUP-0338,23,216153.54,1.0,44.65217391304348,0.2982608695652174
Electronics,SUP-0339,23,256397.04,1.0,52.26086956521739,0.3
Electronics,SUP-0340,13,155804.68,1.0,30.23076923076923,0.3646153846153846
Electronics,SUP-0341,19,159323.49,1.0,56.89473684210526,0.3663157894736842
Electronics,SUP-0342,27,260818.38999999998,0.9629629629629629,80.14814814814815,0.2833333333333333
Electronics,SUP-0343,16,116269.36,1.0,54.25,0.30875
Electronics,SUP-0344,18,99265.40000000001,1.0,71.38888888888889,0.33
Electronics,SUP-0345,18,135169.36,1.0,46.333333333333336,0.35055555555555556
Electronics,SUP-0346,23,251810.25999999998,1.0,41.82608695652174,0.2821739130434783
Electronics,SUP-0347,10,63073.25,1.0,40.2,0.384
Electronics,SUP-0348,22,197523.21,1.0,66.0,0.2963636363636364
Electronics,SUP-0349,19,120364.74,1.0,60.1578947368421,0.3410526315789474
Electronics,SUP-0350,21,172463.81,1.0,70.38095238095238,0.30952380952380953
Electronics,SUP-0351,22,247329.21,1.0,56.54545454545455,0.3318181818181818
Electronics,SUP-0352,13,92444.23,1.0,59.0,0.26
Electronics,SUP-0353,25,207337.93,0.96,51.96,0.3104
Electronics,SUP-0354,26,210995.97,1.0,44.03846153846154,0.2784615384615385
Electronics,SUP-0355,16,152384.08000000002,1.0,55.75,0.326875
Electronics,SUP-0356,18,143589.66,1.0,42.666666666666664,0.30777777777777776
Electronics,SUP-0357,22,243504.22999999998,0.9090909090909091,38.90909090909091,0.2768181818181818
Electronics,SUP-0358,22,292407.02,0.9545454545454546,45.13636363636363,0.3522727272727273
Electronics,SUP-0359,24,244346.44,1.0,42.0,0.30375
Electronics,SUP-0360,23,313056.51,0.9565217391304348,70.82608695652173,0.3282608695652174
Electronics,SUP-0361,20,170340.76,1.0,38.5,0.2925
Electronics,SUP-0362,26,189348.72,1.0,61.0,0.295
Electronics,SUP-0363,20,144436.66,1.0,64.05,0.323
Electronics,SUP-0364,23,126712.79000000001,1.0,59.391304347826086,0.3669565217391304
Electronics,SUP-0365,16,149472.67,1.0,55.75,0.324375
Electronics,SUP-0366,23,344290.27999999997,0.9565217391304348,48.56521739130435,0.31217391304347825
Electronics,SUP-0367,22,211228.53,0.9545454545454546,49.22727272727273,0.2972727272727273
Electronics,SUP-0368,28,226819.61000000002,0.9642857142857143,40.642857142857146,0.30107142857142855
Electronics,SUP-0369,18,127737.05,1.0,52.0,0.2511111111111111
Electronics,SUP-0370,18,201486.9,0.9444444444444444,39.666666666666664,0.31666666666666665
Electronics,SUP-0371,16,149712.19,1.0,51.625,0.29562499999999997
Electronics,SUP-0372,11,83311.04000000001,0.9090909090909091,85.0909090909091,0.24727272727272726
Electronics,SUP-0373,21,180626.74,1.0,41.57142857142857,0.26
Electronics,SUP-0374,9,73194.05,1.0,31.555555555555557,0.19
Electronics,SUP-0375,19,123819.44,1.0,54.1578947368421,0.35000000000000003
Electronics,SUP-0376,17,225146.82,0.9411764705882353,30.823529411764707,0.2776470588235294
Electronics,SUP-0377,17,146522.74,0.9411764705882353,36.94117647058823,0.32705882352941174
Electronics,SUP-0378,12,94282.77,1.0,45.5,0.29083333333333333
Electronics,SUP-0379,24,282968.42,1.0,44.291666666666664,0.32458333333333333
Electronics,SUP-0380,26,219818.64,1.0,58.26923076923077,0.32192307692307687
Electronics,SUP-0381,24,206077.33,0.9583333333333334,46.625,0.3129166666666667
Electronics,SUP-0382,14,109790.75,1.0,39.714285714285715,0.3435714285714286
Electronics,SUP-0383,15,158281.46,0.9333333333333333,50.733333333333334,0.26466666666666666
Electronics,SUP-0384,21,220452.77,0.9523809523809523,33.95238095238095,0.3419047619047619
Electronics,SUP-0385,20,181546.71,0.95,47.15,0.3145
Electronics,SUP-0386,17,150725.66,1.0,46.529411764705884,0.29705882352941176
Electronics,SUP-0387,16,198167.7,1.0,29.25,0.265
Electronics,SUP-0388,10,75039.05,1.0,35.5,0.23900000000000002
Electronics,SUP-0389,20,232578.6,0.95,45.25,0.296
Electronics,SUP-0390,21,233751.58000000002,0.9047619047619048,75.33333333333333,0.2957142857142857
Electronics,SUP-0391,8,54072.79,1.0,69.125,0.34
Electronics,SUP-0392,23,212712.82,0.9130434782608695,43.91304347826087,0.37521739130434784
Electronics,SUP-0393,16,150476.46,0.9375,55.0625,0.33999999999999997
Electronics,SUP-0394,11,142429.07,0.9090909090909091,57.18181818181818,0.29636363636363633
Electronics,SUP-0395,28,187022.7,0.9285714285714286,75.39285714285714,0.2967857142857143
Electronics,SUP-0396,12,100773.58,1.0,62.0,0.2575
Electronics,SUP-0397,24,218835.91,1.0,49.791666666666664,0.35333333333333333
Electronics,SUP-0398,16,142321.67,1.0,46.125,0.299375
Electronics,SUP-0399,13,129527.63,1.0,52.61538461538461,0.3353846153846154
